,id,titulo,lingua_original,lancamento,popularidade,media_dos_votos,qtds_votos,tipo_de_midia,adulto
12880,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
12881,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
12882,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
12883,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
12884,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
12885,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
12886,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
12887,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
12888,95558,,Ingles,,64.625,8.0,8,Tv,False
12889,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
12890,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
12891,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
12892,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
12893,158876,,Chines,,58.304,8.4,9,Tv,False
12894,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
12895,117465,,Japones,,62.392,10.0,4,Tv,False
12896,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
12897,208891,,Japones,,59.825,8.667,3,Tv,False
12898,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
12899,82856,,Ingles,,1108.646,8.488,8697,Tv,False
12900,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
12901,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
12902,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
12903,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
12904,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
12905,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
12906,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
12907,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
12908,95558,,Ingles,,64.625,8.0,8,Tv,False
12909,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
12910,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
12911,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
12912,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
12913,158876,,Chines,,58.304,8.4,9,Tv,False
12914,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
12915,117465,,Japones,,62.392,10.0,4,Tv,False
12916,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
12917,208891,,Japones,,59.825,8.667,3,Tv,False
12918,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
12919,82856,,Ingles,,1108.646,8.488,8697,Tv,False
12920,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
12921,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
12922,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
12923,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
12924,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
12925,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
12926,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
12927,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
12928,95558,,Ingles,,64.625,8.0,8,Tv,False
12929,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
12930,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
12931,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
12932,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
12933,158876,,Chines,,58.304,8.4,9,Tv,False
12934,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
12935,117465,,Japones,,62.392,10.0,4,Tv,False
12936,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
12937,208891,,Japones,,59.825,8.667,3,Tv,False
12938,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
12939,82856,,Ingles,,1108.646,8.488,8697,Tv,False
12940,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
12941,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
12942,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
12943,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
12944,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
12945,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
12946,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
12947,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
12948,95558,,Ingles,,64.625,8.0,8,Tv,False
12949,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
12950,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
12951,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
12952,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
12953,158876,,Chines,,58.304,8.4,9,Tv,False
12954,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
12955,117465,,Japones,,62.392,10.0,4,Tv,False
12956,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
12957,208891,,Japones,,59.825,8.667,3,Tv,False
12958,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
12959,82856,,Ingles,,1108.646,8.488,8697,Tv,False
12960,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
12961,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
12962,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
12963,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
12964,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
12965,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
12966,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
12967,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
12968,95558,,Ingles,,64.625,8.0,8,Tv,False
12969,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
12970,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
12971,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
12972,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
12973,158876,,Chines,,58.304,8.4,9,Tv,False
12974,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
12975,117465,,Japones,,62.392,10.0,4,Tv,False
12976,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
12977,208891,,Japones,,59.825,8.667,3,Tv,False
12978,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
12979,82856,,Ingles,,1108.646,8.488,8697,Tv,False
12980,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
12981,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
12982,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
12983,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
12984,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
12985,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
12986,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
12987,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
12988,95558,,Ingles,,64.625,8.0,8,Tv,False
12989,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
12990,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
12991,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
12992,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
12993,158876,,Chines,,58.304,8.4,9,Tv,False
12994,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
12995,117465,,Japones,,62.392,10.0,4,Tv,False
12996,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
12997,208891,,Japones,,59.825,8.667,3,Tv,False
12998,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
12999,82856,,Ingles,,1108.646,8.488,8697,Tv,False
13000,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
13001,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
13002,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
13003,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
13004,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
13005,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
13006,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
13007,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
13008,95558,,Ingles,,64.625,8.0,8,Tv,False
13009,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
13010,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
13011,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
13012,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
13013,158876,,Chines,,58.304,8.4,9,Tv,False
13014,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
13015,117465,,Japones,,62.392,10.0,4,Tv,False
13016,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
13017,208891,,Japones,,59.825,8.667,3,Tv,False
13018,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
13019,82856,,Ingles,,1108.646,8.488,8697,Tv,False
13020,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
13021,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
13022,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
13023,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
13024,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
13025,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
13026,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
13027,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
13028,95558,,Ingles,,64.625,8.0,8,Tv,False
13029,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
13030,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
13031,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
13032,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
13033,158876,,Chines,,58.304,8.4,9,Tv,False
13034,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
13035,117465,,Japones,,62.392,10.0,4,Tv,False
13036,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
13037,208891,,Japones,,59.825,8.667,3,Tv,False
13038,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
13039,82856,,Ingles,,1108.646,8.488,8697,Tv,False
13040,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
13041,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
13042,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
13043,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
13044,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
13045,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
13046,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
13047,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
13048,95558,,Ingles,,64.625,8.0,8,Tv,False
13049,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
13050,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
13051,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
13052,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
13053,158876,,Chines,,58.304,8.4,9,Tv,False
13054,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
13055,117465,,Japones,,62.392,10.0,4,Tv,False
13056,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
13057,208891,,Japones,,59.825,8.667,3,Tv,False
13058,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
13059,82856,,Ingles,,1108.646,8.488,8697,Tv,False
13060,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
13061,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
13062,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
13063,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
13064,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
13065,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
13066,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
13067,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
13068,95558,,Ingles,,64.625,8.0,8,Tv,False
13069,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
13070,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
13071,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
13072,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
13073,158876,,Chines,,58.304,8.4,9,Tv,False
13074,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
13075,117465,,Japones,,62.392,10.0,4,Tv,False
13076,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
13077,208891,,Japones,,59.825,8.667,3,Tv,False
13078,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
13079,82856,,Ingles,,1108.646,8.488,8697,Tv,False
13080,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
13081,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
13082,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
13083,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
13084,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
13085,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
13086,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
13087,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
13088,95558,,Ingles,,64.625,8.0,8,Tv,False
13089,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
13090,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
13091,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
13092,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
13093,158876,,Chines,,58.304,8.4,9,Tv,False
13094,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
13095,117465,,Japones,,62.392,10.0,4,Tv,False
13096,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
13097,208891,,Japones,,59.825,8.667,3,Tv,False
13098,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
13099,82856,,Ingles,,1108.646,8.488,8697,Tv,False
13100,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
13101,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
13102,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
13103,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
13104,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
13105,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
13106,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
13107,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
13108,95558,,Ingles,,64.625,8.0,8,Tv,False
13109,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
13110,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
13111,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
13112,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
13113,158876,,Chines,,58.304,8.4,9,Tv,False
13114,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
13115,117465,,Japones,,62.392,10.0,4,Tv,False
13116,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
13117,208891,,Japones,,59.825,8.667,3,Tv,False
13118,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
13119,82856,,Ingles,,1108.646,8.488,8697,Tv,False
13120,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
13121,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
13122,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
13123,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
13124,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
13125,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
13126,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
13127,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
13128,95558,,Ingles,,64.625,8.0,8,Tv,False
13129,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
13130,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
13131,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
13132,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
13133,158876,,Chines,,58.304,8.4,9,Tv,False
13134,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
13135,117465,,Japones,,62.392,10.0,4,Tv,False
13136,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
13137,208891,,Japones,,59.825,8.667,3,Tv,False
13138,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
13139,82856,,Ingles,,1108.646,8.488,8697,Tv,False
13140,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
13141,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
13142,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
13143,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
13144,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
13145,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
13146,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
13147,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
13148,95558,,Ingles,,64.625,8.0,8,Tv,False
13149,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
13150,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
13151,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
13152,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
13153,158876,,Chines,,58.304,8.4,9,Tv,False
13154,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
13155,117465,,Japones,,62.392,10.0,4,Tv,False
13156,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
13157,208891,,Japones,,59.825,8.667,3,Tv,False
13158,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
13159,82856,,Ingles,,1108.646,8.488,8697,Tv,False
13160,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
13161,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
13162,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
13163,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
13164,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
13165,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
13166,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
13167,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
13168,95558,,Ingles,,64.625,8.0,8,Tv,False
13169,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
13170,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
13171,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
13172,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
13173,158876,,Chines,,58.304,8.4,9,Tv,False
13174,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
13175,117465,,Japones,,62.392,10.0,4,Tv,False
13176,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
13177,208891,,Japones,,59.825,8.667,3,Tv,False
13178,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
13179,82856,,Ingles,,1108.646,8.488,8697,Tv,False
13180,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
13181,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
13182,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
13183,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
13184,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
13185,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
